finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:910f76feca50c487fd60	data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	active	existing_record_review	major	data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	open	The CAS fallback identity passes, but pubchem_cid 870 and the stored structure describe amylotetraose rather than CAS 9036-88-8.	reports/yaml_record_review/B-Mannan_Borohydrate_Reduced_Carob_Seed.md
SEM:ca7a308fefb9d4ebdc8b	data/ingredients/mapped/BHI.yaml	active	existing_record_review	minor	data/ingredients/mapped/BHI.yaml	open	The local BHI named-medium identity, SSSOM row, and CultureMech exact-formulation reference pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/BHI.md
SEM:3f9dd77b0da46531eb0e	data/ingredients/mapped/Bacillomycin.yaml	active	existing_record_review	major	data/ingredients/mapped/Bacillomycin.yaml	open	The local Bacillomycin fallback is warranted because OLS only has narrower named variants, but active ontology evidence says only test canary and must be replaced.	reports/yaml_record_review/Bacillomycin.md
SEM:2752b85e045e7bebbfb8	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	open	The MICRO brain heart infusion mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Brain_Heart_Infusion.md
SEM:5b76f8e29c21dc514c0e	data/ingredients/mapped/Bacto_Soytone.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Soytone.yaml	open	The rejected tombstone correctly points at the live Soy peptone representative, but kg_microbe_node_id still points at obsolete CHEBI:8150.	reports/yaml_record_review/Bacto_Soytone.md
SEM:abf5f95577d7670f7bf1	data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	open	The rejected tombstone correctly points at live Bacto Tryptic Soy Agar, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Tryptic_Soy_Agar_Difco.md
SEM:3c0fd65df51d7cf84958	data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	open	The rejected tombstone correctly points at live Bacto Tryptic Soy Broth, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Tryptic_Soy_Broth_Difco.md
SEM:eb68359056af5d50f933	data/ingredients/mapped/Bakers_Yeast.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bakers_Yeast.yaml	open	The exact FOODON baker's yeast mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bakers_Yeast.md
SEM:8d5f955fc215a3bcfec1	data/ingredients/mapped/Bathocuproine_Disulfonic_Acid_Disodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/Bathocuproine_Disulfonic_Acid_Disodium_Salt.yaml	open	The CAS salt identity and CHEBI parent mapping are coherent, but a parent-acid ChEBI synonym is asserted as an exact synonym of the disodium salt.	reports/yaml_record_review/Bathocuproine_Disulfonic_Acid_Disodium_Salt.md
SEM:43ad54e64cda97291b28	data/ingredients/mapped/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.yaml	open	The close match to an anhydrous CHEBI parent is stale now that CHEBI:232316 resolves the hydrate label, and anhydrous structure fields remain on the hydrate record.	reports/yaml_record_review/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.md
SEM:80d73d6e44639d8012ac	data/ingredients/mapped/Beef_Brain_Powder.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Brain_Powder.yaml	open	The kgmicrobe.ingredient beef brain powder identity, FOODON parent, protein-source role, occurrence count, SSSOM rows, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Brain_Powder.md
SEM:d4cd4b05059655dd6b43	data/ingredients/mapped/Beef_Heart.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Heart.yaml	open	The exact FOODON beef heart mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Heart.md
SEM:772f1eb42d60ea355329	data/ingredients/mapped/Beef_Heart_Infusion.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Heart_Infusion.yaml	open	The kgmicrobe.ingredient beef heart infusion identity, FOODON parent, protein-source role, occurrence count, SSSOM rows, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Heart_Infusion.md
SEM:1e7ed10d33b31c6a0955	data/ingredients/mapped/Beijerincks_Solution.yaml	active	existing_record_review	major	data/ingredients/mapped/Beijerincks_Solution.yaml	open	The kgmicrobe.ingredient fallback mapping is correct for this stock solution, but component-level recipe curation is still pending.	reports/yaml_record_review/Beijerincks_Solution.md
SEM:4a5bc275f835082bd75d	data/ingredients/mapped/Benzaldehyde.yaml	active	existing_record_review	minor	data/ingredients/mapped/Benzaldehyde.yaml	open	The exact CHEBI benzaldehyde identity, CultureMech residual provenance, restored SSSOM source, and aggregate copy pass, but ingredient_type is missing.	reports/yaml_record_review/Benzaldehyde.md
SEM:e1233535112b5ea1d436	data/ingredients/mapped/Benzothiazole.yaml	active	existing_record_review	minor	data/ingredients/mapped/Benzothiazole.yaml	open	The exact CHEBI benzothiazole identity, CultureMech residual provenance, restored SSSOM source, occurrence count, and aggregate copy pass, but ingredient_type is missing.	reports/yaml_record_review/Benzothiazole.md
SEM:fe4c487726dcd2732ce4	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	active	existing_record_review	blocker	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	open	The stored CAS 3287-99-8 and PubChem CID 2724127 denote benzylamine hydrochloride, not the labeled two-nitrogen Benzylhydrazine Hydrochloride identity.	reports/yaml_record_review/Benzylhydrazine_Hydrochloride.md
SEM:5514b3b3f8b83a2eb87c	data/ingredients/mapped/Berberine.yaml	active	existing_record_review	major	data/ingredients/mapped/Berberine.yaml	open	The CHEBI berberine chloride grounding and CAS pass, but chemical_properties still describe the pre-regrounding berberine cation and mapping_quality should preserve the CAS_RN_LOOKUP method.	reports/yaml_record_review/Berberine.md
SEM:37904fe9bea21b92e2f2	data/ingredients/mapped/Beta-D-galacto-pyranosyl-D-arabinose.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beta-D-galacto-pyranosyl-D-arabinose.yaml	open	The kgmicrobe.compound fallback, SSSOM row, aggregate copy, and lack of a CHEBI term pass, but top-level notes still describe the old unmapped review state.	reports/yaml_record_review/Beta-D-galacto-pyranosyl-D-arabinose.md
SEM:cfc2618eb22d186e14d0	data/ingredients/mapped/Beta-Glycerophosphate_Disodium_Salt_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Beta-Glycerophosphate_Disodium_Salt_Hydrate.yaml	open	The CAS fallback, hydrate structure, registry SSSOM row, and aggregate copy pass, but the close-match CHEBI row should target the more specific sodium glycerol 2-phosphate term.	reports/yaml_record_review/Beta-Glycerophosphate_Disodium_Salt_Hydrate.md
SEM:1f09ce528f7216c4a73a	data/ingredients/mapped/Beta-Lipomycin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beta-Lipomycin.yaml	open	The exact MeSH beta-lipomycin identity, synonym, SSSOM row, external-prefix OLS resolution, selective-agent role, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beta-Lipomycin.md
SEM:6068188aed2f0f9ff790	data/ingredients/mapped/Beta-gentiobiose.yaml	active	existing_record_review	major	data/ingredients/mapped/Beta-gentiobiose.yaml	open	The CHEBI:71422 structure fields pass, but the source beta-gentiobiose assay label does not support exact reducing-end anomer identity over generic gentiobiose.	reports/yaml_record_review/Beta-gentiobiose.md
SEM:8671013fbe09ccdfeb11	data/ingredients/mapped/Beta-nad.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beta-nad.yaml	open	The exact CHEBI NAD(+) identity, aliases, CAS xref, ChEBI structure fields, SSSOM row, and aggregate copy pass, but chemical_properties.data_source is stale.	reports/yaml_record_review/Beta-nad.md
SEM:ddff8524d8740eb30dc4	data/ingredients/mapped/Betaine_Hydrochloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Betaine_Hydrochloride.yaml	open	A form-specific CHEBI betaine hydrochloride term now exists, so the parent-only mapping, glycine-betaine SMILES/InChI/CID, and parent synonym are stale.	reports/yaml_record_review/Betaine_Hydrochloride.md
SEM:017902c6c3ff4d2375ca	data/ingredients/mapped/Betaine_X_H2o.yaml	active	existing_record_review	minor	data/ingredients/mapped/Betaine_X_H2o.yaml	open	The exact CHEBI glycine betaine hydrate identity, hydrate structure fields, CAS, SSSOM row, and aggregate copy pass, but active mapping evidence still carries superseded parent/registry notes.	reports/yaml_record_review/Betaine_X_H2o.md
SEM:1ba951bcffe9495496ab	data/ingredients/mapped/Betanin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Betanin.yaml	open	The exact CHEBI Betanin identity, CAS, structure fields, SSSOM row, and aggregate copy pass, but chemical_properties.data_source is stale after the ChEBI structure backfill.	reports/yaml_record_review/Betanin.md
SEM:1aec9d97176f6e1f837c	data/ingredients/mapped/Bg-11_Medium.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bg-11_Medium.yaml	open	The MICRO BG 11 medium identity, SSSOM row, and aggregate copy pass, but active evidence should describe a normalized label match rather than an exact OLS synonym.	reports/yaml_record_review/Bg-11_Medium.md
SEM:365cc932bb2b8ee92c50	data/ingredients/mapped/Bicarbonate.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bicarbonate.yaml	open	The exact CHEBI hydrogencarbonate identity, residual source evidence, SSSOM row, and aggregate copy pass, but ingredient_type is missing and the synonym evidence wording is too strong.	reports/yaml_record_review/Bicarbonate.md
SEM:698df0406267b6082f68	data/ingredients/mapped/Bile_Salts.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bile_Salts.yaml	open	The CHEBI bile salt class mapping, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bile_Salts.md
SEM:75020e16f10f869c6aa6	data/ingredients/mapped/Biotin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Biotin.yaml	open	The exact CHEBI biotin identity, aliases, CAS, vitamin role, structure fields, SSSOM row, and aggregate copy pass, but one ontology_mapping PubMed evidence entry is irrelevant.	reports/yaml_record_review/Biotin.md
SEM:514cda230c76dee9159f	data/ingredients/mapped/Bis(2-ethylhexyl)phthalate.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bis(2-ethylhexyl)phthalate.yaml	open	The exact CHEBI bis(2-ethylhexyl) phthalate identity, source label, structure fields, SSSOM row, and aggregate copy pass, but top-level notes are stale.	reports/yaml_record_review/Bis(2-ethylhexyl)phthalate.md
SEM:54aeb2c37685a9b1fae3	data/ingredients/mapped/Bis-4-nitrophenyl-phenyl_Phosphonate.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bis-4-nitrophenyl-phenyl_Phosphonate.yaml	open	The local fallback-registry identity, source occurrence, SSSOM row, and aggregate copy pass, but top-level notes are stale.	reports/yaml_record_review/Bis-4-nitrophenyl-phenyl_Phosphonate.md
SEM:3984a4df53a918a79e40	data/ingredients/mapped/Bis-4-nitrophenyl-phosphorylcholine.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bis-4-nitrophenyl-phosphorylcholine.yaml	open	The local fallback-registry identity, source occurrence, SSSOM row, and aggregate copy pass, but top-level notes are stale.	reports/yaml_record_review/Bis-4-nitrophenyl-phosphorylcholine.md
SEM:9698c4f47f044b837054	data/ingredients/mapped/Bis-4-nitrophenyl_Phosphate.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bis-4-nitrophenyl_Phosphate.yaml	open	The exact CHEBI bis-4-nitrophenyl phosphate identity, source label, structure fields, SSSOM row, and aggregate copy pass, but top-level notes are stale.	reports/yaml_record_review/Bis-4-nitrophenyl_Phosphate.md
SEM:de33678fcbe72074c9fe	data/ingredients/mapped/Bisabolene.yaml	active	existing_record_review	major	data/ingredients/mapped/Bisabolene.yaml	open	The exact CHEBI generic bisabolene identity, SSSOM row, and aggregate copy pass, but the stored CAS resolves to alpha-Bisabolene.	reports/yaml_record_review/Bisabolene.md
SEM:cc702b13c482bb2c7e15	data/ingredients/mapped/Bismuth_Iii_Chloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Bismuth_Iii_Chloride.yaml	open	The CAS identity, PubChem structure fields, occurrence count, SSSOM row, and aggregate copy pass, but live OLS now exposes an exact MeSH bismuth trichloride term.	reports/yaml_record_review/Bismuth_Iii_Chloride.md
SEM:23ce5b5bcb310d9ce258	data/ingredients/mapped/Bold_Trace_Stock.yaml	active	existing_record_review	major	data/ingredients/mapped/Bold_Trace_Stock.yaml	open	The local stock identity, mapped aggregate copy, and registry SSSOM row pass, but the active unmapped complex-media collection still carries a stale Bold Trace Stock placeholder.	reports/yaml_record_review/Bold_Trace_Stock.md
SEM:cfea8ea92e9717fbc468	data/ingredients/mapped/Boron_Stock.yaml	active	existing_record_review	major	data/ingredients/mapped/Boron_Stock.yaml	open	The local stock identity, mapped aggregate copy, and registry SSSOM row pass, but the active unmapped complex-media collection still carries a stale Boron Stock placeholder.	reports/yaml_record_review/Boron_Stock.md
SEM:6f86aa47addeb42970e8	data/ingredients/mapped/Borrelidin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Borrelidin.yaml	open	The exact CHEBI borrelidin identity, reviewed MicrobeDecoder occurrence, ChEBI structure fields, SSSOM row, and aggregate copy pass, but PubChem now disagrees on stereochemistry.	reports/yaml_record_review/Borrelidin.md
SEM:a72b96878b3d6ce89d10	data/ingredients/mapped/Bottromycin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bottromycin.yaml	open	The exact MeSH bottromycin identity, source occurrence, SSSOM row, and aggregate copy pass, but notes and evidence need stale wording updates.	reports/yaml_record_review/Bottromycin.md
