finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence	current_record	current_record_sha256	resolution_status	resolution_reason	resolution_evidence
SEM:044cd3f18a112afe4253	data/ingredients/mapped/Ascorbic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/Ascorbic_Acid.yaml	open	The record mixes generic CHEBI ascorbic acid with the L-ascorbic-acid CAS and still carries role/property strings as synonyms.	reports/yaml_record_review/Ascorbic_Acid.md	data/ingredients/mapped/Ascorbic_Acid.yaml	0c75838e9b7ce6c20427ec7c433555d8f1a84fd499aec0c4416385b6e41fe7cf	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1db5282ff46c88b39c83	data/ingredients/mapped/Asparagine.yaml	active	existing_record_review	major	data/ingredients/mapped/Asparagine.yaml	open	The exact CHEBI asparagine identity and hydrate rejection pass, but two CultureMech role/property strings remain in YAML synonyms.	reports/yaml_record_review/Asparagine.md	data/ingredients/mapped/Asparagine.yaml	230bf341a7759b1f6b6b29460d49f47ca56bccf375bc43768fbda08cf9103f79	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f7b51d23ab90bda7153b	data/ingredients/mapped/Atrazin.yaml	active	existing_record_review	blocker	data/ingredients/mapped/Atrazin.yaml	open	The record exact-maps Atrazin to non-resolving CAS 1924-24-9 despite an existing CHEBI atrazine record.	reports/yaml_record_review/Atrazin.md	data/ingredients/mapped/Atrazin.yaml	02c2c72bf9ee60b2e83c99962397049678f1404f74a2fb8593592890d01a8cd2	EXCLUDED_REJECTED	Source record is explicitly rejected and absent from active graph.	
SEM:93aa4c73b1d9d3784e08	data/ingredients/mapped/Avocadyne.yaml	active	existing_record_review	major	data/ingredients/mapped/Avocadyne.yaml	open	The exact ChEBI Avocadyne identity passes, but the CAS should be 24607-05-4 instead of non-resolving 34524-38-4.	reports/yaml_record_review/Avocadyne.md	data/ingredients/mapped/Avocadyne.yaml	51e0ddf1750220ae0ea9477723ac821860076e50e5cf0a78ecf298dab8495873	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:26567b75d4c91ad33437	data/ingredients/mapped/Avocatin_B.yaml	active	existing_record_review	major	data/ingredients/mapped/Avocatin_B.yaml	open	The exact MeSH Avocatin B identity passes, but its 1:1 Avocadene/Avocadyne composition is not modeled.	reports/yaml_record_review/Avocatin_B.md	data/ingredients/mapped/Avocatin_B.yaml	74b94f83e54dbb8d62a8b1df69917ebdc2bb4de8dea53a8f913a67f61949ae48	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:eb3a5c818ee47b2718bb	data/ingredients/mapped/Azadirachtin.yaml	active	existing_record_review	major	data/ingredients/mapped/Azadirachtin.yaml	open	The exact generic CHEBI azadirachtin-family mapping passes, but CAS 11141-17-6 is form-specific and does not belong on the generic CHEBI:38473 record without a re-grounding decision.	reports/yaml_record_review/Azadirachtin.md	data/ingredients/mapped/Azadirachtin.yaml	ad7624c4f8d824c23c78afe92115f3622ff3a93655d0604b674e3890b2773b0b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:509b4fa1b7f4db60d17b	data/ingredients/mapped/Azlocillin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Azlocillin.yaml	open	The exact CultureMech residual grounding to CHEBI azlocillin passes, but ingredient_type and ChEBI chemical properties are missing.	reports/yaml_record_review/Azlocillin.md	data/ingredients/mapped/Azlocillin.yaml	0d4b3596d7cf91767f688c657bbe04f2d055a7795e92ba82b240991e7566b5e2	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:53af41b0c513f5b38263	data/ingredients/mapped/Azomycin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Azomycin.yaml	open	The synonym-grounded CHEBI 2-nitroimidazole identity and chemistry pass, but the top-level notes still describe the stale pre-promotion unmapped state.	reports/yaml_record_review/Azomycin.md	data/ingredients/mapped/Azomycin.yaml	1312f9ec16210ddff006bf8836ae5260f268e6514c416017de113c489d523b8b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:910f76feca50c487fd60	data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	active	existing_record_review	major	data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	open	The CAS fallback identity passes, but pubchem_cid 870 and the stored structure describe amylotetraose rather than CAS 9036-88-8.	reports/yaml_record_review/B-Mannan_Borohydrate_Reduced_Carob_Seed.md	data/ingredients/mapped/B-Mannan_Borohydrate_Reduced_Carob_Seed.yaml	5fac547527ee432196f47f58cb33131108624b43449be8346f8ad37514965499	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:ca7a308fefb9d4ebdc8b	data/ingredients/mapped/BHI.yaml	active	existing_record_review	minor	data/ingredients/mapped/BHI.yaml	open	The local BHI named-medium identity, SSSOM row, and CultureMech exact-formulation reference pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/BHI.md	data/ingredients/mapped/BHI.yaml	8a92a45109104ea66b2df383dcb5b22a82683e29d201ba493125cf35e968ce0d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:3f9dd77b0da46531eb0e	data/ingredients/mapped/Bacillomycin.yaml	active	existing_record_review	major	data/ingredients/mapped/Bacillomycin.yaml	open	The local Bacillomycin fallback is warranted because OLS only has narrower named variants, but active ontology evidence says only test canary and must be replaced.	reports/yaml_record_review/Bacillomycin.md	data/ingredients/mapped/Bacillomycin.yaml	fad158506c4e0a4a39c96ea6893578f36d64ec9b6a6844f3edbc37becd598047	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:2752b85e045e7bebbfb8	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	open	The MICRO brain heart infusion mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Brain_Heart_Infusion.md	data/ingredients/mapped/Bacto_Brain_Heart_Infusion.yaml	022df020b7f4660ac46d19baf0847df3ba868608398e97b2f027bb73be58b2f5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:5b76f8e29c21dc514c0e	data/ingredients/mapped/Bacto_Soytone.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Soytone.yaml	open	The rejected tombstone correctly points at the live Soy peptone representative, but kg_microbe_node_id still points at obsolete CHEBI:8150.	reports/yaml_record_review/Bacto_Soytone.md	data/ingredients/mapped/Bacto_Soytone.yaml	f1ab322ad28341f55d2ee3366d05979dd2eb77705447019c12b95bd651b0fdb5	EXCLUDED_REJECTED	Source record is explicitly rejected and absent from active graph.	
SEM:abf5f95577d7670f7bf1	data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	open	The rejected tombstone correctly points at live Bacto Tryptic Soy Agar, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Tryptic_Soy_Agar_Difco.md	data/ingredients/mapped/Bacto_Tryptic_Soy_Agar_Difco.yaml	d1b9316f3d032d5886186cae078d8a7fd11f04c4897ac7df7175e3f48c729882	EXCLUDED_REJECTED	Source record is explicitly rejected and absent from active graph.	
SEM:3c0fd65df51d7cf84958	data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	open	The rejected tombstone correctly points at live Bacto Tryptic Soy Broth, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bacto_Tryptic_Soy_Broth_Difco.md	data/ingredients/mapped/Bacto_Tryptic_Soy_Broth_Difco.yaml	2339c760edea771c2451728e9d0232181c3980e6b4d6a85d43873be97a07dc3c	EXCLUDED_REJECTED	Source record is explicitly rejected and absent from active graph.	
SEM:eb68359056af5d50f933	data/ingredients/mapped/Bakers_Yeast.yaml	active	existing_record_review	minor	data/ingredients/mapped/Bakers_Yeast.yaml	open	The exact FOODON baker's yeast mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Bakers_Yeast.md	data/ingredients/mapped/Bakers_Yeast.yaml	11eda0e05a1a8abf2779d8eb421548e31e82d06387dfa388d8526b6523a0154e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:8d5f955fc215a3bcfec1	data/ingredients/mapped/Bathocuproine_Disulfonic_Acid_Disodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/Bathocuproine_Disulfonic_Acid_Disodium_Salt.yaml	open	The CAS salt identity and CHEBI parent mapping are coherent, but a parent-acid ChEBI synonym is asserted as an exact synonym of the disodium salt.	reports/yaml_record_review/Bathocuproine_Disulfonic_Acid_Disodium_Salt.md	data/ingredients/mapped/Bathocuproine_Disulfonic_Acid_Disodium_Salt.yaml	fb7bebd8cec762d0c8ddf3bb03c3b1c536f4c7b89dc80d414b1a858b5a8dbb51	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:43ad54e64cda97291b28	data/ingredients/mapped/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.yaml	open	The close match to an anhydrous CHEBI parent is stale now that CHEBI:232316 resolves the hydrate label, and anhydrous structure fields remain on the hydrate record.	reports/yaml_record_review/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.md	data/ingredients/mapped/Bathophenanthrolinedisulfonic_Acid_Disodium_Salt_Hydrate.yaml	57db0603b08831afc41783ad23a4ed10773be4e25cd895f84d4e8f96219d8110	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:80d73d6e44639d8012ac	data/ingredients/mapped/Beef_Brain_Powder.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Brain_Powder.yaml	open	The kgmicrobe.ingredient beef brain powder identity, FOODON parent, protein-source role, occurrence count, SSSOM rows, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Brain_Powder.md	data/ingredients/mapped/Beef_Brain_Powder.yaml	9bdfb13d95e4140a9933254a20bdcab449311e70cfe334b001a5713d1526c51d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d4cd4b05059655dd6b43	data/ingredients/mapped/Beef_Heart.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Heart.yaml	open	The exact FOODON beef heart mapping, protein-source role, occurrence count, SSSOM row, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Heart.md	data/ingredients/mapped/Beef_Heart.yaml	ca7de3785bc0a6469a5d60f48de97a49c0c7e460ea11d801bfe6367b1e76dc34	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:772f1eb42d60ea355329	data/ingredients/mapped/Beef_Heart_Infusion.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beef_Heart_Infusion.yaml	open	The kgmicrobe.ingredient beef heart infusion identity, FOODON parent, protein-source role, occurrence count, SSSOM rows, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beef_Heart_Infusion.md	data/ingredients/mapped/Beef_Heart_Infusion.yaml	dcd66af5e4938632357716d9b874020373d96f1e79f95a4b79a0c69dd16a9815	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1e7ed10d33b31c6a0955	data/ingredients/mapped/Beijerincks_Solution.yaml	active	existing_record_review	major	data/ingredients/mapped/Beijerincks_Solution.yaml	open	The kgmicrobe.ingredient fallback mapping is correct for this stock solution, but component-level recipe curation is still pending.	reports/yaml_record_review/Beijerincks_Solution.md	data/ingredients/mapped/Beijerincks_Solution.yaml	d82b85ac20e4fe82d8d4b3319ba396fc4a70c049257d4cdfb4fa8bc74c86925c	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4a5bc275f835082bd75d	data/ingredients/mapped/Benzaldehyde.yaml	active	existing_record_review	minor	data/ingredients/mapped/Benzaldehyde.yaml	open	The exact CHEBI benzaldehyde identity, CultureMech residual provenance, restored SSSOM source, and aggregate copy pass, but ingredient_type is missing.	reports/yaml_record_review/Benzaldehyde.md	data/ingredients/mapped/Benzaldehyde.yaml	819cd6c665c10a57442c8a00a2e12c982bf4c49d6b862fd3018e74cbfef228bc	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e1233535112b5ea1d436	data/ingredients/mapped/Benzothiazole.yaml	active	existing_record_review	minor	data/ingredients/mapped/Benzothiazole.yaml	open	The exact CHEBI benzothiazole identity, CultureMech residual provenance, restored SSSOM source, occurrence count, and aggregate copy pass, but ingredient_type is missing.	reports/yaml_record_review/Benzothiazole.md	data/ingredients/mapped/Benzothiazole.yaml	4a9c0177e7f07d0ed3982a99fd6cb83d0aab8309e87a459328e4c15d2c6a6aed	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:fe4c487726dcd2732ce4	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	active	existing_record_review	blocker	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	open	The stored CAS 3287-99-8 and PubChem CID 2724127 denote benzylamine hydrochloride, not the labeled two-nitrogen Benzylhydrazine Hydrochloride identity.	reports/yaml_record_review/Benzylhydrazine_Hydrochloride.md	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	67593573945a67c2ee27d401b9c4e11456045df4c7773db14515c34a1761c7bc	RESOLVED	Curate the stated benzylhydrazine hydrochloride identity using the manufacturer certificate: CAS 1073-62-7, C7H10N2.ClH. Withdraw benzylamine hydrochloride CAS 3287-99-8, CID 2724127 and one-nitrogen structure. No unverified replacement structure or PubChem CID is asserted.	reports/semantic_review_20260921/corrections/identity-plan.json
SEM:5514b3b3f8b83a2eb87c	data/ingredients/mapped/Berberine.yaml	active	existing_record_review	major	data/ingredients/mapped/Berberine.yaml	open	The CHEBI berberine chloride grounding and CAS pass, but chemical_properties still describe the pre-regrounding berberine cation and mapping_quality should preserve the CAS_RN_LOOKUP method.	reports/yaml_record_review/Berberine.md	data/ingredients/mapped/Berberine.yaml	3428addbc9302d75c8b09f787463dddae92936347612066898ba8f7f7d9a6ed3	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:37904fe9bea21b92e2f2	data/ingredients/mapped/Beta-D-galacto-pyranosyl-D-arabinose.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beta-D-galacto-pyranosyl-D-arabinose.yaml	open	The kgmicrobe.compound fallback, SSSOM row, aggregate copy, and lack of a CHEBI term pass, but top-level notes still describe the old unmapped review state.	reports/yaml_record_review/Beta-D-galacto-pyranosyl-D-arabinose.md	data/ingredients/mapped/Beta-D-galacto-pyranosyl-D-arabinose.yaml	0ec57d2fccf80c5b1cf00e90ccf0a2731d3f1f61a25e58e96473f099f3e1c325	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:cfc2618eb22d186e14d0	data/ingredients/mapped/Beta-Glycerophosphate_Disodium_Salt_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Beta-Glycerophosphate_Disodium_Salt_Hydrate.yaml	open	The CAS fallback, hydrate structure, registry SSSOM row, and aggregate copy pass, but the close-match CHEBI row should target the more specific sodium glycerol 2-phosphate term.	reports/yaml_record_review/Beta-Glycerophosphate_Disodium_Salt_Hydrate.md	data/ingredients/mapped/Beta-Glycerophosphate_Disodium_Salt_Hydrate.yaml	fbb892517930279f1591f8b80a802b18ab7f3ad9ab2979a258b8956803ee9e3d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1f09ce528f7216c4a73a	data/ingredients/mapped/Beta-Lipomycin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Beta-Lipomycin.yaml	open	The exact MeSH beta-lipomycin identity, synonym, SSSOM row, external-prefix OLS resolution, selective-agent role, and aggregate copy pass, but top-level notes still describe the old unmapped state.	reports/yaml_record_review/Beta-Lipomycin.md	data/ingredients/mapped/Beta-Lipomycin.yaml	a7193b382eb78c71fcf00c5950e2f41194ba3757218f5fd812dc8492821d8524	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6068188aed2f0f9ff790	data/ingredients/mapped/Beta-gentiobiose.yaml	active	existing_record_review	major	data/ingredients/mapped/Beta-gentiobiose.yaml	open	The CHEBI:71422 structure fields pass, but the source beta-gentiobiose assay label does not support exact reducing-end anomer identity over generic gentiobiose.	reports/yaml_record_review/Beta-gentiobiose.md	data/ingredients/mapped/Beta-gentiobiose.yaml	817bc9f017a9f2b334b9a19304b74951ee22a092a5f4a458c9d823c5520ba335	OPEN	Historical finding remains unresolved; no blanket approval.	
